id,text,created_at
1.65711E+18,🇸🇪 SWEDEN - Loreen DID IT AGAIN. Delivered another winner’s level performance. Favoritísima for obvious reasons. Nothing else left to add. That was perfect! #EUROVISION,2023-05-12 20:02:53+00:00
1.65711E+18,oh my god the camera angles are so much sharper this time around. loreen did fucking amazing in the jury final #eurovision,2023-05-12 20:02:53+00:00
1.65711E+18,"🇸🇪 Loreen hasn’t even started and the crowd are pumped! Saving it for when it matters, the stage craft Loreen is known for comes alive #Eurovision",2023-05-12 20:02:51+00:00
1.65711E+18,"🇸🇪 9. Sweden. A very impressive performance by Loreen, and another where the audience are singing along to every word. She creates a really great build in this song and brings us along for the ride!

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 20:02:50+00:00
1.65711E+18,I’ve not managed to watch any of the shows this years but the tweets and footage I’m seeing from #EUROVISION in Liverpool is that it’s just a big fucking city of joy and love right now…❤️,2023-05-12 20:02:49+00:00
1.65711E+18,Vocally the worst performance of Tattoo since Melfest I'm afraid. Loreen might get some problems with Jury #Eurovision,2023-05-12 20:02:47+00:00
1.65711E+18,Loreen… absolutely flawless. #eurovision,2023-05-12 20:02:40+00:00
1.65711E+18,"Ok so Loreen kinda messed this jury rehearsal, so that means just one thing, she wins the real thing #eurovision",2023-05-12 20:02:38+00:00
1.65711E+18,"@SICNoticias @DanaShaam @YounMadrid do your job, please 🙏🏼🇵🇹

#Eurovision",2023-05-12 20:02:32+00:00
1.65711E+18,"Just switched over to Lovely Johnny Logan on BBC3 ❤️

#Eurovision2023 #Eurovision",2023-05-12 20:02:30+00:00
1.65711E+18,WOW WOW WOW Loreen absolutely smashed that. What an applause from the audience. Jury winner alert 🚨 #Eurovision #JuryFinal,2023-05-12 20:02:04+00:00
1.65711E+18,Wow. Listen to that audience. Loreen could really be taking this huh? #Eurovision #Eurovision2023,2023-05-12 20:01:57+00:00
1.65711E+18,"Sweden: Powerful performance as always, no snowflakes this time! (Niche Eurovision reference alert) #eurovision",2023-05-12 20:01:24+00:00
1.65711E+18,"9. Sweden 🇸🇪: Tattoo — Loreen:

I can see why this is the clear front runner. Loreen has the vocals and staging to back this song up. The atmosphere this song has on stage is unlike anything else this season. 

#Eurovision #Eurovision2023",2023-05-12 20:01:16+00:00
1.65711E+18,"🇸🇪 The top screen is back in shot for the final chorus. However, so was a camera crane.

#Eurovision",2023-05-12 20:01:15+00:00
1.65711E+18,"🇸🇪 This breathless final moves onto the big favourite now. Can Loreen take the crown again? Well, Loreen seems a little off pitch in all honesty. But visually this looks amazing and she's working the staging impeccably. We wonder if she's having in-ear issues?
#Eurovision",2023-05-12 20:01:15+00:00
1.65711E+18,"Catherine #EUROVISION  tmrw night at same time as #snotquiz

@CatherineMcCat 😵😬#sidsquiz",2023-05-12 20:00:20+00:00
1.65711E+18,"I’ve had a really fun week in Liverpool as a solo traveller, helped by bumping into #Eurovision pals at every turn, but finally had something trigger the Ted Lasso fingers. Last big night in town so determined to get past it. I am a strong and capable man.",2023-05-12 20:00:16+00:00
1.65711E+18,"Vintage vinyl from Rock to Jazz and  inbetween

Love music click on the link to browse through our collection of fab vinyl

#vinyl #groovevinyl #vinyladdict #music #livemusic #vintage  #Eurovision   #fridayvibes #championsleague",2023-05-12 20:00:01+00:00
1.65711E+18,"#Eurovision 2023 songs in Lithuania's official singles chart this week:

#2 Solo 🇵🇱
#9 Tattoo 🇸🇪
#11 Cha Cha Cha 🇫🇮
#33 Stay 🇱🇹
#63 Queen of Kings 🇳🇴
#87 Évidemment 🇫🇷",2023-05-12 20:00:01+00:00
1.65711E+18,"rediscova with us

Vintage sustainable style for your home 

Follow the link to browse our collection

#giftideas #rediscova #vintage #ceramics #furniture #sustainable #interiordesign #interiors #homedecor  #eurovision  #fridayvibes #fridayfeeling #fridaymorning",2023-05-12 20:00:01+00:00
1.65711E+18,"rediscova with us

Vintage sustainable style for your home 

Follow the link for our collection

#giftideas #rediscova #vintage #ceramics #furniture #sustainable #homedecor #interiordesign #fridayvibes #eurovision #fridayfeeling",2023-05-12 20:00:00+00:00
1.65711E+18,Sweden mixing sounds different to me. Vocals are clearer and louder with a lower backing track. It’s working for me!! #Eurovision #JuryFinal,2023-05-12 19:59:56+00:00
1.65711E+18,Gays sniffing poppers during Spain in the jury final 🧟‍♀️ #eurovision,2023-05-12 19:59:48+00:00
1.65711E+18,"What really gets me actually is the fact that #Armenia is just a full package: the staging is slick &amp; immaculate, the play on lights is inventive, the song is poignantly relatable, and she performs the hell out of it. It’s fresher than most entries, too. #Eurovision",2023-05-12 19:59:38+00:00
1.65711E+18,"One of these countries has never won Eurovision but which is it? 

#Eurovision",2023-05-12 19:59:22+00:00
1.65711E+18,"@MrEurovision100 @esc_florin But if you look at figures since start of televoting in 1998, only  8 winners from top half and 12 from bottom half. #eurovision",2023-05-12 19:58:58+00:00
1.65711E+18,#EUROVISION really enjoying the build up to the main event tomorrow. Cyprus is my favourite,2023-05-12 19:58:52+00:00
1.65711E+18,"If Mae doesn’t do well tomorrow, what worries me most is that the locals will be out in full force, completely ignoring Sam’s result last year (and the amazing reception the world has given Liverpool). It’ll be all

‘We put all this money in and they still hate us!’
#Eurovision",2023-05-12 19:58:46+00:00
1.65711E+18,"OMG LOREEN IS BI WE BETTER SUPPORT OUR LGTV MOTHER 
#EUROVISION",2023-05-12 19:58:23+00:00
1.65711E+18,Marco and Mahmood are here breathing the same city air as me and here I am still dry as a bone??!!??? #eurovision,2023-05-12 19:58:06+00:00
1.65711E+18,What is your favourite Cliff Richard #Eurovision📷 entry?,2023-05-12 19:57:56+00:00
1.65711E+18,Why are they singing about Edgar Allan Poe 😭 #EUROVISION,2023-05-12 19:57:53+00:00
1.65711E+18,Another ad break now while the mini sandwich press for Loreen is put into place #Eurovision,2023-05-12 19:57:50+00:00
1.65711E+18,"So after Luxembourg 🇱🇺  is coming back, I think this will have  a chain reaction, and we will get Andorra 🇦🇩  Monaco 🇲🇨 and maybe Morocco 🇲🇦 soon 
 And to every turkish citizen, PLEASE VOTE so we can have Turkey  🇹🇷  back where it belongs IN #EUROVISION",2023-05-12 19:57:48+00:00
1.65711E+18,"20 votes for Finland tomorrow!

#Eurovision2023 #EUROVISION",2023-05-12 19:57:36+00:00
1.65711E+18,"Which country has the most Eurovision wins?

#Eurovision",2023-05-12 19:57:31+00:00
1.65711E+18,"Feel like having to stall for Spain, then a break, then Sweden then another break is a LOT #Eurovision #JuryFinal",2023-05-12 19:57:22+00:00
1.65711E+18,We're getting ready for mother 🤎 #Eurovision2023 #eurovision,2023-05-12 19:57:17+00:00
1.65711E+18,"8. Spain 🇪🇸: Eaea — Blanca Paloma:

This will always be a winning performance for me. Everything about that is incredibly stunning. She is the moment, and her performance showed that perfectly.

#Eurovision #Eurovision2023",2023-05-12 19:57:10+00:00
1.65711E+18,"🇪🇸 Vamos! Wow what a vocal masterclass. Massive cheers in the press centre. Whether you like the song or not, Blanca holds your attention the entire 3 minutes. Someone fetch me some castanets! 💃🏻 #Eurovision",2023-05-12 19:57:03+00:00
1.65711E+18,"@esc_florin @eurovision it's even more interesting if you look at the figures since the start of televoting in 1998. Only 8 winners in the FIRST half, and 16 winners in the SECOND half. Running order has always been less important for juries. #eurovision #eurovision2023 #ESC2023",2023-05-12 19:57:01+00:00
1.65711E+18,"Break between Spain and Sweden, we get a recap of last December’s Junior Eurovision along with a message from current winner Lissandro #eurovision",2023-05-12 19:56:58+00:00
1.65711E+18,"Lissandro appears in a VT to say hi before our next performance!

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:56:48+00:00
1.65711E+18,"🇪🇸 8. Spain. Blanca Paloma mesmerises me again. She hasn’t dropped a note all season and she continues this tonight. She does a few parts she usually sings in head voice in chest voice today, which makes it more powerful but changes the tone!

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:56:19+00:00
1.65711E+18,Fleur East at Eurovillage is the British Renaissance Tour #EUROVISION,2023-05-12 19:56:07+00:00
1.65711E+18,"@kephasjoe @MichaelSmiths2 $100 • 48 Hours 🍒

- RT &amp; Follow
#Station19    #ゼルダの伝説    #Eurovision    #Shibarium #ゼルダの伝説    #BABYMONSTERisSEVEN",2023-05-12 19:55:53+00:00
1.65711E+18,"To all the Stranger Things' fans... 
You know you want It!!!
Vote 11, Vote Eleven!!!
She'd agree!!! #Esc2023 #Eurovision2023
#Eurovision
#EurovisionSongContest
#DueVite by #MarcoMengoni 
#UnitedByMusic",2023-05-12 19:55:45+00:00
1.65711E+18,"🇸🇪🇦🇲 After Blanca, it's time for a look back at JESC 2022, narrated by Timur!

Meanwhile, the stage is being set for Loreen.

#Eurovision",2023-05-12 19:55:40+00:00
1.65711E+18,Spain is DEFINITELY finishing top 5 with the juries #Eurovision,2023-05-12 19:55:10+00:00
1.65711E+18,"Oh my God the chills you get when Blanca sings. I swear to God, she needs to landslide with the juries. This performance was out of this world. #Eurovision2023 #eurovision #spain",2023-05-12 19:55:03+00:00
1.65711E+18,"🇪🇸 Shivers

#Eurovision",2023-05-12 19:54:59+00:00
1.65711E+18,Spain: Spotless performance as expected! #eurovision,2023-05-12 19:54:48+00:00
1.65711E+18,"Judge me if you will, but I’m a bit of a #EUROVISION fan. Neither will win, but #Czechia and #Austria are my early faves. Bring it.",2023-05-12 19:54:47+00:00
1.65711E+18,These camera shots are VERY good. Spain did a great job with the staging for Liverpool #Eurovision #JuryFinal,2023-05-12 19:54:32+00:00
1.65711E+18,"@Lowkey0nline The #Eurovision is an exclusive blue eyed, blond shit Zionist act club! Performed by for the biggeted and deluded type!
Humanity needs to boycott and make it sound real!",2023-05-12 19:54:32+00:00
1.65711E+18,"Might be a stupid question but, is it possible to watch the jury show at home? #Eurovision",2023-05-12 19:54:28+00:00
1.65711E+18,"🇪🇸 A major jury favourite here and the press centre is clapping along! Blanca is incapable of not nailing this performance every time. This mesmerising performance sends the arena into raptures. The juries will surely reward it tomorrow!
#Eurovision #Eurovision2023 #UnitedByMusic",2023-05-12 19:54:11+00:00
1.65711E+18,"@TomHendryk Which character/s does she think would be massive #EUROVISION fans??? (The answer is Higgins, obvi.).",2023-05-12 19:53:28+00:00
1.65711E+18,"🇪🇸 SPAIN - I declare myself incompetent to be objective here. Obsessed with Blanca 🕊️🏹. Españita de mis amores, ojalá y este sea tu año. Y’all deserve that win and IMMEDIATELY. The soul of #EUROVISION is seen in “EaEa”.",2023-05-12 19:53:20+00:00
1.65711E+18,"🇨🇾 CYPRUS - Andrew has good vocals, a very well staged performance, but it takes me back that the pre-recorded vocals are so overused here.
#Eurovision",2023-05-12 19:53:19+00:00
1.65711E+18,Wine chilling in the fridge all ready for #EUROVISION tomorrow night can’t wait!,2023-05-12 19:53:03+00:00
1.65711E+18,"‘Twas the night before #Eurovision 
🥹 💙💛",2023-05-12 19:53:01+00:00
1.65711E+18,"Can you remember which year ABBA won?

#Eurovision",2023-05-12 19:52:59+00:00
1.65711E+18,Can somebody tell me how La Zarra did? Was it better than the dress rehearsals? Did the jury appreciate it?? I need to knooow #Eurovision2023 #Eurovision,2023-05-12 19:52:48+00:00
1.65711E+18,The worst thing that could’ve happened to France is getting drawn early in the first half AND before a better vocalist. I don’t see how La Zarra can possibly crack the Eurovision top 5 tomorrow. #EUROVISION #Eurovision2023,2023-05-12 19:52:39+00:00
1.65711E+18,🇨🇾 Andrew saves it all the for middle eight and final chorus to project his voice throughout the hall. He could’ve gone harder in the first half for me but it’s a very good performance and one I enjoy for someone that doesn’t usually enjoy male vocalists! #Eurovision,2023-05-12 19:51:47+00:00
1.65711E+18,Ohhh a break before Spain’s performance 👀 #Eurovision #JuryFinal,2023-05-12 19:51:45+00:00
1.65711E+18,"🇪🇸 In a Valencian roman theatre, Blanca makes herself a dress from the same strings as her prop.

It's time for Blanca Paloma and EAEA.

#Eurovision",2023-05-12 19:51:30+00:00
1.65711E+18,There’s a break between Cyprus and Spain as shown in the Jury Final #Eurovision,2023-05-12 19:51:09+00:00
1.65711E+18,Andrew is gorgeous. 12 points from me #Eurovision #JuryFinal,2023-05-12 19:51:02+00:00
1.65711E+18,"Please dm me, I'm tickets for tonight #Eurovision2023 5
#EurovisionRTVE #EUROVISION ® #euroclub",2023-05-12 19:50:56+00:00
1.65711E+18,"There’s been a lot of #Eurovision on my feed,  and now “Jaja Ding Dong” is stuck in my head, and I’m alright with it. 😂😂😂😂😂",2023-05-12 19:50:53+00:00
1.65711E+18,"Cyprus is better live.
He hits all the right notes. 

Mom: ""I would put him in the same category as 'Watergun' but I would give Watergun a plus because of the choreography.""
#Eurovision",2023-05-12 19:50:52+00:00
1.65711E+18,"🇨🇾 7. Cyprus. What a journey Andrew takes us on in this song. He has the audience in the palm of his hand and controls the emotion of it so well. Another note-perfect performance! 

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:50:45+00:00
1.65711E+18,I wonder if the juries will actually fall for the amount of pre-recorded backing vocals Cyprus had. For me it's a huge No No. #Eurovision2023 #eurovision #Cyprus,2023-05-12 19:50:37+00:00
1.65711E+18,"7. Cyprus 🇨🇾: Break A Broken Heart — Andrew Lambrou:

Vocally great as always, no surprise there. The simple staging at the start really help elevate the ending at the end and give it much more impact. Very well done.

#Eurovision #Eurovision2023",2023-05-12 19:49:49+00:00
1.65711E+18,"Cyprus: My audio went off for most of the song, OOPS #eurovision",2023-05-12 19:49:44+00:00
1.65711E+18,"🇨🇾 Andrew Lambrou sounds a little quieter at the start but no bother, he smashes it out of the park with the rest of the song! Cyprus have really staged this well, the camera angles are great and this should be a major jury pleaser!

#Eurovision #Eurovision2023 #UnitedByMusic",2023-05-12 19:49:29+00:00
1.65711E+18,"Watching SemiFinal2 again! Wow Georgia was amazing! Epic! And it didn't qualify!! It's so competitive this year!

#Georgia #Iru #Echo 
#Eurovision2023 #Eurovision #EurovisonSemifinals",2023-05-12 19:48:45+00:00
1.65711E+18,"France 🇫🇷:

She made it guys! The long note is perfect and very confident, she is gorgeous 🩷

#eurovision #france #lazarra",2023-05-12 19:48:27+00:00
1.65711E+18,Been an avid #Eurovision watcher in previous years but I'm actually going up to Liverpool tomorrow to watch the afternoon show. Buzzing! 🤩,2023-05-12 19:47:49+00:00
1.65711E+18,"🇷🇸 SERBIA - Luke ❤️ His best performance, to date. Vocals on point. Loved it.

🇫🇷 FRANCE - La Zarra delivered a pompous French diva performance, with probably her best vocal delivery so far. It was cute and very, very French! #EUROVISION",2023-05-12 19:47:33+00:00
1.65711E+18,"🇨🇭SWITZERLAND - Remo did not disappoint with his vocal delivery, as it was flawless and spotless, yet again.

🇵🇱 POLAND - Blanka was a kiki. Serving attitude, sass and probably her best vocals to date. She was enjoying her time and it was seen through the screen. #EUROVISION",2023-05-12 19:47:32+00:00
1.65711E+18,"Thread 🧵 of my impressions of the #eurovision Jury Final…

🇦🇹 AUSTRIA - The girls had great energy, and probably their best performance to date.

🇵🇹 PORTUGAL - Mimicat is a queen and that performance was AMAZING! I loved it.
#EUROVISION",2023-05-12 19:47:31+00:00
1.65711E+18,"A very enjoyable show with Fleur East from #Liverpool and those quirky and quaint  Eurovision songs that did not make winners. 
Nice to see CeCe commentating too. #Eurovision #FleurEast #LiverpoolCalling",2023-05-12 19:47:30+00:00
1.65711E+18,I actually think Australia is my new favourite. #Eurovision2023 #Eurovision,2023-05-12 19:47:12+00:00
1.65711E+18,"@ClawOLiv @FeedingAlliance “I make lots of milk, happily feed other people’s babies and base my entire personality around breastfeeding activism” is NOT a qualification, BTW.

But you know what, it’s #Eurovision weekend, so I have better things to do.
Bye!",2023-05-12 19:47:10+00:00
1.65711E+18,I just got an call from @WWESARO that he will show everyone his stinky feet for free if you vote for brunette tomorrow ❤️ #17 #EUROVISION,2023-05-12 19:47:01+00:00
1.65711E+18,Another fantastic show @bbceurovision! The shows are incredibly good and error-free. I am already looking forward to the highlight: the final! #Eurovision2023 #EUROVISION #eurovisiesongfestival,2023-05-12 19:46:42+00:00
1.65711E+18,"🇨🇾 Back to the contest. Next up, Cyprus.

#Eurovision",2023-05-12 19:46:15+00:00
1.65711E+18,My friend just sent me a picture of her with Marco Mengoni in Eurovision’s backstage and I’ve never been more jealous in my whole life #eurovision,2023-05-12 19:45:58+00:00
1.65711E+18,France was VERY impactful. Even if the vocals weren’t perfect at the end #eurovision #JuryFinal,2023-05-12 19:45:08+00:00
1.65711E+18,"""Queen of Kings"" by Alessandra has now surpassed 45 million streams on Spotify. #Eurovision 🇳🇴",2023-05-12 19:45:00+00:00
1.65711E+18,"Eurovision is upon us once more. Huzzah. Bit of turn the brain off fun. For me , 3 of the best- Brotherhood of Man, Lordi and Texas Lightning. Feel free to join in, or not. Hugs x #Eurovision2023    #Eurovision",2023-05-12 19:44:56+00:00
1.65711E+18,"🇫🇷 She seems very pleased with her performance!!

Time to see the Royal visit to the contest, as well as a look back to the semis.

#Eurovision",2023-05-12 19:44:43+00:00
1.65711E+18,"🇫🇷 6. France. One word: iconic. The moment the lights hit that disco ball is a WOW. La Zarra sounds perfect. It’s so French in the most stunning way. It’s The Moment. 

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:44:43+00:00
1.65711E+18,LA ZARRA HIT THE NOTE!!! #Eurovision #Eurovision2023,2023-05-12 19:44:32+00:00
1.65711E+18,La Zara SLAYED #Eurovision2023 #eurovision,2023-05-12 19:44:02+00:00
1.65711E+18,France: Some lovely vibrato going on tonight. Nailed the big note! #eurovision,2023-05-12 19:43:56+00:00
1.65711E+18,"6. France 🇫🇷: Évidemment — La Zarra:

Much improved vocals from past rehearsals. The lighting works so well for this song. Really into this, I get it now. She is putting on a great show for us, I expect this to do well.

#Eurovision #Eurovision2023",2023-05-12 19:43:55+00:00
1.65711E+18,"🇫🇷 Our first Big 5 performance in the jury final from France, with La Zarra presiding over her audience. Some parts are shaky but she nails the big note and the whole performance is a visual feast - great performance!

#Eurovision #Eurovision2023 #UnitedByMusic",2023-05-12 19:43:49+00:00
1.65711E+18,FRANCE IS FUCKING HUGE. #Eurovision,2023-05-12 19:43:39+00:00
1.65711E+18,"🇫🇷 SHE HIT IT!
#Eurovision",2023-05-12 19:43:37+00:00
1.65711E+18,"If Ireland gave one country 6 points, and the next country 12 points, are they Dublin their score? #Eurovision",2023-05-12 19:42:34+00:00
1.65711E+18,"Poland 🇵🇱:

Even if it felt like she was a bit worried, she nailed it! Great work from Blanka 💅🏻

#eurovision #poland",2023-05-12 19:42:33+00:00
1.65711E+18,"🇷🇸 5. Serbia. If Serbia continue to send avant garde, high-concept pop like this forever, I’ll be happy. Such an incredible atmosphere for Luke Black with this, as the bass shakes the arena. 

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:41:48+00:00
1.65711E+18,MOTHERZARRA TIME #Eurovision,2023-05-12 19:41:09+00:00
1.65711E+18,"""Einfach weg"" by Anita representing Austria placed 19th with 5 points in 1984. #Eurovision",2023-05-12 19:40:53+00:00
1.65711E+18,"Hello my prettys! 
How's the weekend going so far?

#ZeldaTOTK #Eurovision #SarahGeronimo",2023-05-12 19:40:47+00:00
1.65711E+18,"Luke: Game Over——

Crowd Screaming: Bitch

#Eurovision #Eurovision2023 #ESC2023",2023-05-12 19:40:41+00:00
1.65711E+18,NOTHING can ruin #Eurovision weekend. Bring on the Joy.,2023-05-12 19:40:31+00:00
1.65711E+18,Happy #EUROVISION Eve!!,2023-05-12 19:40:14+00:00
1.65711E+18,"5. Serbia 🇷🇸: Samo mi se spava — Luke Black:

We get absolutely chilling and breathtaking visuals that represent the song perfectly. Good vocals from Luke and incredible staging executed perfectly. Hope the juries like this as much as I do.

#Eurovision #Eurovision2023",2023-05-12 19:39:45+00:00
1.65711E+18,Serbia: Very timely to have his best performance to date! #eurovision,2023-05-12 19:39:41+00:00
1.65711E+18,where is RTVE leaking the whole thing when you need it #eurovision,2023-05-12 19:39:30+00:00
1.65711E+18,"🇷🇸 Wake up dreamers, it's Serbia's turn! It's another intense, bass-pounding performance from Luke Black. He's a little shaky to begin with but this grows into a confident rendition of ""Samo mi se spava"" and the crowd are loving it!

#Eurovision #Eurovision2023 #UnitedByMusic",2023-05-12 19:39:19+00:00
1.65711E+18,"So that #Trans Promoting  #AntiBritish #Eurovision2023 #EUROVISION song contest has a country singing half their song in #Ukrainian, but, #Ukraine  🇺🇦  is singing their song in #English.🇬🇧#Strange? Plus, #Zelensky is trying to make a guest appearance tomorrow night at the arena.",2023-05-12 19:39:16+00:00
1.65711E+18,"Switzerland 🇨🇭: 

Remo’s movements are even smoother now!

#Eurovision #Switzerland",2023-05-12 19:39:05+00:00
1.65711E+18,"@onedarwinian @Lowkey0nline Boycotting #Eurovision    #Eurovision2023    #eurowizja2023 #EurovisionRTVE is the sanest thing to do!
If you support ukraine but not Palestine 🇵🇸, you’re a hypocrite! 

Free semite Palestine 🇵🇸 people from apartheid israel. 

#BBC #GMB #CNN #SkyNews #ABC",2023-05-12 19:39:04+00:00
1.65711E+18,"🇷🇸 VERY audible ""BITCH"" shouted from the crowd.
#Eurovision",2023-05-12 19:38:35+00:00
1.65711E+18,I need 6 tickets for tonight #Eurovision2023 #EurovisionRTVE #EUROVISION #euroclub,2023-05-12 19:38:15+00:00
1.65711E+18,@Shedfieldlodge @3Uknz @evergreennebs @wendymo94921768 @janis_cottee @Dementiafriendx @LynnGamble20 @Gal2019 @SarahsJourney2 @TraceyShorty28 @MikePTrain @FLComs @jemifraser @fett1111 @Koohinor64 @juliagapowell @DUETcare @JaniceSwink @GizelleTalavia @Xchizlon @occhianne @DementiaMama And you - so what is the #EUROVISION song of choice over the years?? #rightsforresidents,2023-05-12 19:36:28+00:00
1.65711E+18,"I know he was only messing about, but a guy on a bbc #EUROVISION show called the pandemic the “panny d”.",2023-05-12 19:36:28+00:00
1.65711E+18,"🇵🇱 4. Poland. Everyone is on their A game tonight! By far the strongest performance I’ve seen from Blanka, and the energy I’ve from this song! A lovely summer vibe.

#Eurovision #ESC2023 #Eurovision2023",2023-05-12 19:36:04+00:00
1.65711E+18,Poland: Noticeably vocally flat in areas otherwise fairly competent #eurovision,2023-05-12 19:35:36+00:00
1.65711E+18,Films watched this year: 165 #yearofmovies #netflix #streaming #eurovisionsongcontestthestoryoffiresaga #eurovision #firesaga #willferrell #rachelmcadams #danstevens #demilovato #piercebrosnan #hannesóliágústsson  #grahamnorton #music #comedy #ebu #davidobkin #thirdviewing,2023-05-12 19:35:34+00:00
1.65711E+18,Uh Bejbah had a bit of shaky vocals tonight but other than that she nailed that dance break. 💃 #Eurovision2023 #eurovision #Poland,2023-05-12 19:35:32+00:00
1.65711E+18,"4. Poland 🇵🇱: Solo — Blanka:

I feel like I should be sitting along with a beach with a drink right now. The tropical vacation vibe is very suiting. Going to be honest- not sure how well the dance break fits, but it seems to be received well. 

#Eurovision #Eurovision2023",2023-05-12 19:35:27+00:00
1.65711E+18,"24 hours till the #Eurovision final. I've thought of my favorites and choose 2 for each category, one from each semifinal. 🙈
Best female: Estonia, Spain
Best male: Serbia, Cyprus
Best band: Croatia, Slovenia",2023-05-12 19:35:25+00:00
1.65711E+18,"🇵🇱 Blanka up next on stage. This is an energetic and colourful performance and, although she is off in some parts, the crowd are lapping up every second!

#Eurovision #Eurovision2023 #UnitedByMusic",2023-05-12 19:35:06+00:00
