id,text,created_at
1657309691305771009,"Loreen is a powerhouse! With her latest hit ""Tattoo"" following the iconic ""Euphoria"", she's proof of #Sweden's 🇸🇪 unstoppable talent. If she secures a second #Eurovision win, it would truly be a historic moment!",2023-05-13 08:59:56+00:00
1657309671072333824,Yes @manszelmerlow - lovely to have my email talked about on @bbceurovision #EurovisionCast - glad we can be grumpy about #Eurovision together.,2023-05-13 08:59:51+00:00
1657309652076445698,We made it to Liverpool and the sun is shining! Thanks to @SWright2219 for being an excellent wife and driver - now where’s the Prosecco? #Eurovision,2023-05-13 08:59:47+00:00
1657309620862586880,This Eurovision vibe is exactly what the world needs right now ❤️#eurovision,2023-05-13 08:59:39+00:00
1657309591493812225,"@jessphillips I’m with your husband - but must admit I’m proud we’re putting on a fantastic friendly show 
Every visitor interviewed from the U.K. and further afield are saying how welcome they feel, it’s a brilliant event and how friendly everyone is 
#Eurovision 
#Eurovision2023",2023-05-13 08:59:32+00:00
1657309541392941056,"Hi, why are we treating #Eurovision in Liverpool as if they got the fucking Olympics? Ok bye.",2023-05-13 08:59:20+00:00
1657309516029886464,"Don't be too rigid setting your rules, ladies love it soft and romantic. If she doesn't adapt dat way, don't take her serious ✌️
#KarnatakaElectionResults #ZeldaTOTK #imran_Khan #babalatv #imranKhanPTI #TheLastDriveIn #MiNECOCOAxFreenBecky #Eurovision",2023-05-13 08:59:14+00:00
1657309257836920837,"Selling 3x Euro Village tickets for this Saturday in Dublin !
Please if anyone’s interested send a DM !
Could sell all 3 separately x
#eurovillage #eurovision      #eurovillagetickets #ticketfairy",2023-05-13 08:58:13+00:00
1657309213104787458,Everyone tune into BBC2 Radio over the next hour to hear ya gal talk about Eurovision #Eurovision,2023-05-13 08:58:02+00:00
1657309199200559106,How’s your #Eurovision Saturday going? I’ve cried 3 times at BBC Breakfast so far.,2023-05-13 08:57:59+00:00
1657309120096002050,"Ireland’s ‘94 victor Paul Harrington has just told @radioleary it’s his 63rd birthday today, so he can officially say: “I remember 62…” 🎙️🎶 🤣🤣 #eurovision",2023-05-13 08:57:40+00:00
1657309107324432385,Happy #Eurovision day!🩷🩷,2023-05-13 08:57:37+00:00
1657309053259849728,why did they have to put austria FIRST in the running order😩😩 I honestly would‘ve picked Serbia or Cyprus as the opener since they’re both decent entries but not some of the huge faves #Eurovision,2023-05-13 08:57:24+00:00
1657308951673815041,HAPPY BLANCA PALOMA WINNING DAY Y'ALL #Eurovision,2023-05-13 08:57:00+00:00
1657308938272927745,"@JayneMcCubbinTV is a fantastic reporter, never a dull moment, what a laugh with the 
Liverpool ladies this morning #Eurovision #BBCBreakfast 😃🙌🏻💚",2023-05-13 08:56:56+00:00
1657308932312899586,Watching Fleur East and Sophie Ellis Bextor live last night in the Euro Village was THE MOMENT like they absolutely smashed it #Eurovision,2023-05-13 08:56:55+00:00
1657308875274715136,Mick doesn’t like our shot glasses so we’re lining up shots in sherry glasses 😂 #Eurovision,2023-05-13 08:56:41+00:00
1657308862389657600,Hoping the juries awarded Finland all the douze points they deserve last night. #Eurovision #Eurovision2023,2023-05-13 08:56:38+00:00
1657308764150591488,Happy #Eurovision Day 🇬🇧🇺🇦🎉,2023-05-13 08:56:15+00:00
1657308738850570243,"Since today is the grand final of #Eurovision and I just remembered Brunette's old covers, I might do a thread of my fav covers. Here we go! &lt;3",2023-05-13 08:56:09+00:00
1657308738632679425,It’s so unusual for me to love the betting favourite the most but DAMN Tattoo is so good 😍🇸🇪🇸🇪🇸🇪 #Eurovision,2023-05-13 08:56:09+00:00
1657308712162275329,"GOOD MORNING EUROPE, GOODNIGHT AUSTRALIA AND HELLO FROM LIVERPOOL!

I’m so excited and sad I’m currently unequal measures. This has been the most amazing week of my life and today is going to be epic!  Hope everyone has a great day!

#eurovision #eurovision2023",2023-05-13 08:56:02+00:00
1657308704088137730,"@Doug_UpNorth @dixiedeansboots Never gets into the @bbceurovision coverage, however.  @Everton aren’t we?  #EvertonFC #Eurovision2023 #Eurovision #BBC",2023-05-13 08:56:01+00:00
1657308640771022848,"Don't care what anyone says, #Eurovision is class &amp; I'm buzzing for tonight 💃",2023-05-13 08:55:45+00:00
1657308551293829121,"The 2 L'pool girls on #bbcnews who didn't know about #Eurovision    are hilarious. They need their own show. "" it's Rylan 😁"" , "" I've had too much botox 😆"".",2023-05-13 08:55:24+00:00
1657308529580023809,Happy #Eurovision day!,2023-05-13 08:55:19+00:00
1657308459186913282,Käärijä is what happens when you expose a man to 3 months of Finnish winter #Eurovision,2023-05-13 08:55:02+00:00
1657308447568699392,@AtlanticFyoo Did you not see Cyprus’ entry? 👀 #Eurovision,2023-05-13 08:54:59+00:00
1657308374940233733,"Personally not really interested in Eurovision , as it is what Terry Wogan said a few years ago, too Political when it comes to who the Countries vote for #Eurovision",2023-05-13 08:54:42+00:00
1657308357458264065,"Happy #Eurovision day y’all! Whatever you may think of the contest, you have to admit that Liverpool have really gone all out in hosting it and have put on an amazing show so far!",2023-05-13 08:54:38+00:00
1657308329624911875,"Yes @radioleary @BBCRadio2 Rock'n'Roll Kids is my favourite #Eurovision winner. Paul &amp; Charlie won on the same day my cousin was born. He's incredibly precious to our family, even if we do tease him about being the same age as Riverdance, so this song always makes me so happy. 😊",2023-05-13 08:54:31+00:00
1657308276864983040,Switzerland top 10 with juries I don’t make the rules #eurovision,2023-05-13 08:54:19+00:00
1657308083498917891,Happy #Eurovision day to all who celebrate! Not to my husband who is a Eurovision Grinch. Liverpool you've played a blinder!,2023-05-13 08:53:33+00:00
1657308076771254277,"#Eurovision2023    #Eurovision    

I am currently planning my outfit... give me inspiration or what you are planning on wearing 

@SamRyderMusic 
@Rylan 
@TheGNShow 
@TateFans",2023-05-13 08:53:31+00:00
1657308055292325888,i feel extremely sorry for Iru but I still think those lyrics did not deserve a spot in the final. i don‘t think anybody knows what the song is about… #eurovision,2023-05-13 08:53:26+00:00
1657307973427908608,"#Eurovision 

Hope Ukraine🇺🇦 wins that song contest, good tune &amp; story, 
 but if not Albania🇦🇱 very good I think",2023-05-13 08:53:06+00:00
1657307971037036545,Today's the dayy!! Don't forget to vote #6 to make la Grande France win (or at least get the best rank possible) Go @LaZarra_ @EurovisionF2 #Eurovision2023 #Eurovision,2023-05-13 08:53:06+00:00
1657307928133599233,Happy #Eurovision Day ❤️,2023-05-13 08:52:56+00:00
1657307910815268868,"Happy #Eurovision to all! And good luck @LOREEN_TALHAOUI, so good to see you back in the grand final! You'll smash it as always. 🇸🇪",2023-05-13 08:52:51+00:00
1657307906906136578,#BBC appears to have been overtaken by a #henparty. #Eurovision,2023-05-13 08:52:50+00:00
1657307880612143105,Haven't seen SF2 or the automatic qualifiers and I don't know if I'll be able to watch tonight but team Finland all the way #Eurovision,2023-05-13 08:52:44+00:00
1657307869249765376,@ISCHIOCrafts They are fab! We hope you are having a wonderful #Eurovision experience,2023-05-13 08:52:41+00:00
1657307861343518720,"I'm one of a handful of people outside Denmark who remembers their winning effort in 2000, a country-esque number called Fly on the Wings of Love. Don't dislike it at all but to this day I don't know how it won #Eurovision #Eurovision2023",2023-05-13 08:52:40+00:00
1657307859812511745,@grandmar11143 My own saffron cloak is pretty fabulous and may be called upon this evening... #Eurovision #Eurovision2023 !!! :),2023-05-13 08:52:39+00:00
1657307752543268864,"Morning folks, it's #Eurovision day today, traditionally the best and most fun day here on Twitter. 

Tonight I will be raising a glass to an absent friend, it'll be bittersweet but I believe it's what they would want. 
❤️",2023-05-13 08:52:14+00:00
1657307741721903105,"I think this is what the results may be tonight

1. Sweden
2. Finland
3. Israel
4. Ukraine
5. Norway
6. Croatia
7. Spain
8. France
9. Austria
10.Belgium
11. Armenia
12. Australia
13. UK
14. Estonia
15. Czechia

#Eurovision",2023-05-13 08:52:11+00:00
1657307724810534912,@radioleary #nowplaying ‘Rock and Roll Kids’ .. #Ireland 3rd win in a row in 1994 #eurovision,2023-05-13 08:52:07+00:00
1657307714853404673,@Eurovision @ricotta_93 Really hope this isn't Australia's last year in #Eurovision 🤞😭,2023-05-13 08:52:05+00:00
1657307712407891968,rooting for czechia and austria tonight 🫶 #Eurovision,2023-05-13 08:52:04+00:00
1657307651364061184,"Happy #Eurovision day everyone!!

Time for my annual inaccurate guide to the top runners and riders...",2023-05-13 08:51:50+00:00
1657307627058262016,"I'm in love with Hannah Waddingham. 
What else is new.
#eurovision",2023-05-13 08:51:44+00:00
1657307591683321856,@maemuller_ @CapitolUK Go girl!! #Eurovision,2023-05-13 08:51:35+00:00
1657307589317722115,The queue for the #Eurovision shop in Liverpool One is looooooong.,2023-05-13 08:51:35+00:00
1657307580396449793,What’s your favorite #Eurovision entry of all time?,2023-05-13 08:51:33+00:00
1657307479028408320,ITS EUROVISION DAY!!! Everyone please pray for me trying to get to Liverpool with the train strikes 😅 #Eurovision,2023-05-13 08:51:08+00:00
1657307456832253955,"#Eurovision all too late for the kid. So we're going to rewatch the Semis today as Day 1 of our very own Eurovision festival, and she'll watch the final tomorrow.",2023-05-13 08:51:03+00:00
1657307445046198272,@JimmyLo51490497 @HaFuChalice @georgegalloway Still deflecting from #ApartheidIsrael It’s quite amazing how u can’t even bring urself to mention that vile religious supremacist settler colonail monstrosity &amp; explain how it is allowed to participate in #Eurovision  or any international comp. #Boycott #ApartheidIsrael #BDS,2023-05-13 08:51:00+00:00
1657307437370572802,@piersmorgan After the Booing at the Liverpool game to the national anthem of GB I believe every single person should boycott watching it.. #Eurovision,2023-05-13 08:50:59+00:00
1657307429640495105,Ok so.. I am swedish and my bestie @lovedyainsecret is finnish. Today is tense. Let the best man or woman win 😎 #Eurovision #Eurovision2023,2023-05-13 08:50:57+00:00
1657307357666320384,"Eurovision day! It's one of those events where if I was watching it for the first time, I'd think it was a load of tripe, but because I've been watching it since I was a kid it's one of my highlights of the year #Eurovision #Eurovision2023",2023-05-13 08:50:40+00:00
1657307280109457409,"Happy #Eurovision day! For any Americans confused about Eurovision, its like the superbowl half time show multiplied by 1000 and directed by a drunk panto horse that cannot and will not be stopped.",2023-05-13 08:50:21+00:00
1657307271389409280,"Happy #Eurovision Day everyone, love this time of year, Best of Luck to all participating countries tonight, in the Best Arena in the world @MandSBankArena",2023-05-13 08:50:19+00:00
1657307269942374403,"@mika_ljm 2x the same commercial beats, 2x the same melodramatic act, 2x similar melody lines (cliché chorus), 2x the same screams in the high notes, etc.  #sweden #eurovision #Eurovision2023",2023-05-13 08:50:19+00:00
1657307157799350272,"Watching Eurovision tmrw night with friends
What’s are the chances of not hearing who won etc for 24 hours ?
Do we need to be in a soundproof sealed unit for a day ??
Will it be on iPlayer ?
#Eurovision",2023-05-13 08:49:52+00:00
1657307024323911680,#brunardo #BABYMONSTER #BamBam #Eurovision #TearsOfTheKingdom #Zelda I WISH PURE AND TRUE JUSTICE THIS SHAME IN MY FACE IN MY BODY AND ENERGY IS NOT MINE THIS IS BECAUSE ANY DEMONS MAKE SOMETHING THAT DESONOR ME AND PLAYED THIS SHAME IN MY FOR DON'T SUFFER YOUR CONSEQUENCES,2023-05-13 08:49:20+00:00
1657306950030295046,HAPPY #EUROVISION DAY!!! 😍💚,2023-05-13 08:49:02+00:00
1657306920904949761,Love that @BBCBreakfast has got the two huns on that don't have a clue about #Eurovision.,2023-05-13 08:48:55+00:00
1657306911048450048,HAPPY #EUROVISION DAY ✌️✌️✌️,2023-05-13 08:48:53+00:00
1657306870686666752,"It's 25 years since the UK last hosted Eurovision, and, more importantly, 25 years since the last time we had live orchestral accompaniment. Only one of those statistics will be reset tonight. #BringBackOrchestras #ESC #Eurovision",2023-05-13 08:48:43+00:00
1657306825966993415,"#Eurovision shouldn't be political? Hang on! It's been political since it started in 1956 as a showcase for the superiority of Western democracy over Soviet communism. Consumerism, prosperityfreedom of choice,",2023-05-13 08:48:33+00:00
1657306738171826176,Vote #26 tonight on #Eurovision 😙✨🇬🇧,2023-05-13 08:48:12+00:00
1657306723965706245,There’s 14 songs I want to win #Eurovision tonight so whatever happens I’ll be happy.,2023-05-13 08:48:08+00:00
1657306693208768516,HAPPY GAY HOLIDAY TO MY FELLOW EUROPEANS #Eurovision,2023-05-13 08:48:01+00:00
1657306693175263232,"#Eurovision    #LiverpoolFC 
After the Ukrainian song tonight Liverpool people might sing ""You'll never walk alone"" with scarves up high in recognition of our support for the brave people of Ukraine. Reweet this if you agree.",2023-05-13 08:48:01+00:00
1657306692671897601,"My late husband has a saying on his instagram account “Happiness is an option.”

Looking forward to watching ‘Still: A Michael J. Fox Movie’ on a similar theme, but maybe not as much as I’m looking forward to #Eurovision!

Petter &amp; I used to watch it together - mixed emotions.",2023-05-13 08:48:01+00:00
1657306666809843714,Shoutout to the amazing crew who handle all the production transitions on stage. This show would be nothing without you #Eurovision,2023-05-13 08:47:55+00:00
1657306646106849281,@Skog200 Good morning dear Simon. Still grey and cold 🥶 here. Have a great weekend and enjoy #Eurovision xx,2023-05-13 08:47:50+00:00
1657306623986094083,Scot Mills &amp; Charlie?? #bbc #Eurovision,2023-05-13 08:47:45+00:00
1657306620542570499,"@pepecineth @polkasale I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:47:44+00:00
1657306544839467009,I couldn't give fewer ***** about #eurovision if I tried TBF,2023-05-13 08:47:26+00:00
1657306508894302210,what a nice day to see finland winning #Eurovision,2023-05-13 08:47:17+00:00
1657306430590910464,Sweden hot bookies favourites for #Eurovision - who else has a sniff for me to do a small wager on?  Anyone else not on the list?,2023-05-13 08:46:58+00:00
1657306417647239169,IT´S #EUROVISION DAY ! 😍,2023-05-13 08:46:55+00:00
1657306399901089793,@davjoma It’s just a great feel good fun event to me …. curry a few beers and boom bang a bang all the way #Eurovision,2023-05-13 08:46:51+00:00
1657306393832042498,"It is finally here, the majestic spectacle that is  Eurovision day. #Eurovision2023 #Eurovision",2023-05-13 08:46:50+00:00
1657306380406079496,LOREEN?! ARE YOU READY?! @LOREEN_TALHAOUI #tattoo #Eurovision,2023-05-13 08:46:47+00:00
1657306365583294467,"@BBCMaryam @Mahmood_Music @mengonimarco @luxmy_g #Eurovision 
Well done Maryam and Luxmy!😀",2023-05-13 08:46:43+00:00
1657306363523891201,Come on Finland! 🇫🇮 do you think we have a chance this year? #Eurovision,2023-05-13 08:46:42+00:00
1657306343769010176,Vote for Finland! Vote for Finland! 🇫🇮🇫🇮 #Eurovision2023 #Eurovision,2023-05-13 08:46:38+00:00
1657306305395146752,Celine Dion referencing #eurovision on her new movie released on eurovision week. This woman really can't stop being camp even if she tried,2023-05-13 08:46:29+00:00
1657306242119860225,"@Eurovision Please save points for 21 - Germany guys! 🇩🇪 
The performance from ""Lord of the Lost"" will be a blast, we promise. And the band so dearly deserve to get a good position on the scoreboard. ♥️♥️♥️♥️♥️
#Eurovision
#Eurovision2023 #lordofthelost #lotl #germany",2023-05-13 08:46:14+00:00
1657306217646108674,"Tell me why

why do you keep slaving away

letting your life away

Focus 
On YOU
your FRIENDS 
and FAMILY 

Take care of them
and pray to God every day and night
that you want to provide and protect

#advice #motivation #babalatv #imran_Khan #Eurovision #imranKhanPTI #ZeldaTOTK",2023-05-13 08:46:08+00:00
1657306128588365826,"@gagasratched How can you win with 2x the same song? Please, Europe, choose more original. Choose different. #sweden #finland #belgium #Eurovision2023📷 #eurosong #eurovision📷",2023-05-13 08:45:46+00:00
1657306127984459777,Happy CoroMAEtion Day 👑 🇬🇧@maemuller_ @bbceurovision #Eurovision,2023-05-13 08:45:46+00:00
1657306042001227778,My Dad thought Claudia Winkleman was doing #Eurovision when he saw Loreen. 😭😭,2023-05-13 08:45:26+00:00
1657306011361763329,It’s #Eurovision day. The only time of the year I tweet anymore. Bring it on!,2023-05-13 08:45:19+00:00
1657305938267717632,"I could go on and on and on, but I think you may have got the point by now. If you need further proof, see comments to these tweets. 
It's crazy, it's party. 🇫🇮💚 Cha Cha Cha.
#Eurovision #eurovision2023 #euroviisut #finland",2023-05-13 08:45:01+00:00
1657305895544422400,@BaseballBrit Are they entertaining #Eurovision 😂,2023-05-13 08:44:51+00:00
1657305809238519815,"Watch 'The Kerala Story'.

""Atma ko jhakjhor dene wali sachi ghatnao se prerit kahani""

Any Girl looking at this tweet please go and watch.

#TheKeralaStory #imranKhanPTI #Eurovision #babalatv #KarnatakaElectionResults",2023-05-13 08:44:30+00:00
1657305790607228928,"Honestly, we can be proud of Gustaph's number for our country, especially as a Belgian. But is it powerful enough to finish in a top 10? We'll see... #Eurovision #Eurovision2023 #hoedbezig",2023-05-13 08:44:26+00:00
1657305779685191681,For once not hungover on #Eurovision day. 🙏🏻,2023-05-13 08:44:23+00:00
1657305760836067329,"@elonmusk @lindayacc I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:44:19+00:00
1657305691118264320,"@darrengrimes_ I actually like her song. I heard it on the radio and was like Yes! But then I heard that she hates her country and was very disappointed. Anyway, it’s all fixed. Expecting UK/ Ukraine to win more often because nobody wants to host any more #Fixed #Eurovision",2023-05-13 08:44:02+00:00
1657305689302216706,"I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:44:02+00:00
1657305633186631686,"@mika_ljm How can you win with 2x the same song? Please, Europe, choose more original. Choose different. #sweden #finland #belgium #Eurovision2023📷 #eurosong #eurovision📷",2023-05-13 08:43:48+00:00
1657305621245448198,Bored with #Eurovision already,2023-05-13 08:43:46+00:00
1657305530279288833,"@Eurovision Luxembourg, I was introduced to #Eurovision    the last time you won. In #ESC terms, you and I met 40 years ago. I hope to see any of the 1983 acts perform in tonight's Eurovision",2023-05-13 08:43:24+00:00
1657305509165162497,Who gives a flying sh*t about #Eurovision ?? @drdavidbull @DrHoenderkamp @TalkTV,2023-05-13 08:43:19+00:00
1657305505700749312,"I know this is a long shot but does anyone please have any tickets for the Eurovision village tonight please,I need 2 if possible. I'd be so grateful if anyone is wanting to resell ♥️ #Eurovision #eurovisionvillage #esc2023 #eurovision2023 #liverpool",2023-05-13 08:43:18+00:00
1657305502081073154,"@elonmusk @alx I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:43:17+00:00
1657305450948206593,"It’s today!!!

I can’t wait to meet real #Eurovision fans in real life in the village for the grand final later on (I’ll be the drunk one with heart eyelashes, come and say hi!)",2023-05-13 08:43:05+00:00
1657305443729825841,"@Matheeek How can you win with 2x the same song? Please, Europe, choose more original. Choose different. #sweden #finland #belgium #Eurovision2023 #eurosong #eurovision",2023-05-13 08:43:03+00:00
1657305438843547648,"@g13m I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:43:02+00:00
1657305436192661506,"Happy Eurovision Day to you all! Mae the final be everything and more. What a fabulous week so far and I'm sure the show tonight will be one of the best. 
@bbceurovision 
#Eurovision2023    
#Eurovision    

Good luck Mae 🥳 🎉. @maemuller_",2023-05-13 08:43:01+00:00
1657305411035320322,#Eurovision Eve was so much fun! And Danny Beard smashed hosting duties 💫✨,2023-05-13 08:42:55+00:00
1657305374570041344,I know a lot of people won’t be enjoying it but I’m loving the Eurovision takeover on all the @bbc shows today! Happy Grand Final day everyone! 🇬🇧🇺🇦 #bbcEurovision #Eurovision #Eurovision2023,2023-05-13 08:42:47+00:00
1657305328956891137,"got morning wood, dm if u wanna help #nsfwtwtًً #Eurovision #nsfw #nsfwtw #nsfwt",2023-05-13 08:42:36+00:00
1657305266126307329,"“Loved old Freddie [Mercury]. We used to get together and play the old Snakes &amp; Ladders. He’d get out his snake, and I’d run up a ladder.” 

@MrPLitchfield // Without A Clue 🐍🪜 

✨ Happy #Eurovision Day, Everyone!",2023-05-13 08:42:21+00:00
1657305259495006209,"@Bitcoinblue06 I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

 #Eurovision    #NFT #BTC",2023-05-13 08:42:19+00:00
1657305255065821186,"#Eurovision jury final was incredible last night! 😍 France, Belgium and obviously Finland the standouts.",2023-05-13 08:42:18+00:00
1657305153500766208,"In fact let’s call it happy sweden day, because as much as I really want Finland to win that will 100% not happen unless we all vote for them #Eurovision",2023-05-13 08:41:54+00:00
1657305141056339970,"@elonmusk @libsoftiktok I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

#Eurovision    #NFT #BTC",2023-05-13 08:41:51+00:00
1657305090166857730,People keep saying god hates the gays but how can he when weather is so nice for #Eurovision,2023-05-13 08:41:39+00:00
1657305069707042817,America! You can vote this year! Download the Eurovision app right now and if every single one of you doesn’t vote for Finland I will disown you ALL #eurovision,2023-05-13 08:41:34+00:00
1657305068553510913,anyone selling Eurovision village tickets for tonight? #Eurovision,2023-05-13 08:41:34+00:00
1657304934675537922,"@elonmusk @lindayacc I created my first collection of NFT- The Most Brutal and Cute Beavers, The Most Brutal and Cute Beavers, on the Opensea platform.Take a look, if you don't mind, I'd appreciate it.
Get it for only $50 and you get the best beaver in the world.

#ZeldaTOTK #Eurovision #NFT #BTC",2023-05-13 08:41:02+00:00
1657304927864074240,"""You and Me"" by Takasa representing Switzerland placed 13th in Semifinal 2 with 41 points in 2013. #Eurovision",2023-05-13 08:41:00+00:00
1657304923309056003,Still not over how Hannah Waddingham makes even Graham Norton look like he’s doing work experience. #Eurovision,2023-05-13 08:40:59+00:00
1657304890350219264,"It’s #Eurovision Day, I’m going to Paignton Cinema tonight. I really hope UK win tonight, but I have a feeling the winner might go to either Finland or Sweden",2023-05-13 08:40:51+00:00
1657304839834025986,"Why do we pay so much for an education that doesn't guarantee success in the real world? I have to to realize more plp survive on the things they can do outside of there educational qualifications... 🤔

#Iwonder #Eurovision",2023-05-13 08:40:39+00:00
1657304823102881793,"The most important thing about today is not that Eurovision is broadcasting from the UK, it's that we're getting a new Doctor Who 60th trailer either before or during it.

I wish the news channels would give *that* as much coverage!

#DoctorWho #Eurovision",2023-05-13 08:40:35+00:00
1657304748481998848,"#Eurovision
Jury Top 3:
🇸🇪
🇪🇸
🇨🇭
Televote Top 3:
🇫🇮
🇭🇷
🇸🇪
Overall Winner: 🇸🇪",2023-05-13 08:40:17+00:00
1657304741347565570,It’s #Eurovision today. All those dodgy accents and questionable fashion choices… they’ll fit right in in Liverpool.,2023-05-13 08:40:16+00:00
1657304699597467649,EU right to keep politicians away from #Eurovision Sunak and Starmer wrong.,2023-05-13 08:40:06+00:00
1657304669838778368,"@JayAstonC Just seen a video of some young children singing the song, fabulous a new generation is getting to hear your music #Eurovision",2023-05-13 08:39:59+00:00
1657304519267450881,Watching a programme about #Eurovision (hard to avoid) and Brotherhood of Man featured. Save Your Kisses For Me was the first single I bought. 47 years ago!!! Arrgh! Been singing it to myself all morning. #feelingold,2023-05-13 08:39:23+00:00
1657304351008866305,Merry Gaymas! Have a fabulous day all! #Eurovision,2023-05-13 08:38:43+00:00
